04;3221550.0
05;733764.3
06;8194657.0
07;7268509.1
11;2224553.2
13;20037401.9
26;703243.1
2A;27849829.5
2B;52618796.2
30;5933753.1
34;3995717.3
48;2858854.0
66;4472936.0
83;33163015.4
84;2684094.5
